Config file checksum: 97479A50
01 extDist
02 extPres
03 tilt
04 rotaDirDrill
05 feedExtCurr
06 adpeStatus
07 adpeTask
HHMMSS.MS  ID VALUE
145842.654 01 0.825
145842.654 02 2.568
145842.654 03 0.304
145842.734 01 0.825
145842.734 02 2.996
145842.734 03 0.304
145842.815 01 0.825
145842.815 02 3.424
145842.815 03 0.304
145842.894 01 0.828
145842.894 02 3.424
145842.894 03 0.304
145842.975 01 0.825
145842.975 02 2.996
145842.975 03 0.304
145843.055 01 0.825
145843.055 02 2.996
145843.055 03 0.304
145843.135 01 0.825
145843.135 02 3.424
145843.135 03 0.304
145843.216 01 0.825
145843.216 02 2.568
145843.216 03 0.304
145843.296 01 0.825
145843.296 02 2.568
145843.296 03 0.304
145843.375 01 0.825
145843.375 02 2.568
145843.376 03 0.304
145843.456 01 0.825
145843.456 02 2.996
145843.456 03 0.304
145843.535 01 0.828
145843.535 02 2.996
145843.536 03 0.304
145843.616 01 0.825
145843.616 02 2.996
145843.616 03 0.304
145843.696 01 0.825
145843.696 02 3.424
145843.696 03 0.304
145843.776 01 0.825
145843.776 02 2.996
145843.776 03 0.304
145843.856 01 0.825
145843.857 02 2.996
145843.857 03 0.304
145843.937 01 0.828
145843.937 02 2.996
145843.937 03 0.304
145844.017 01 0.825
145844.017 02 2.996
145844.017 03 0.304
145844.097 01 0.828
145844.097 02 2.568
145844.097 03 0.304
145844.116 04 1
145844.178 01 0.825
145844.178 02 2.568
145844.178 03 0.304
145844.258 01 0.828
145844.258 02 2.568
145844.258 03 0.304
145844.338 01 0.825
145844.339 02 2.996
145844.339 03 0.304
145844.419 01 0.825
145844.419 02 2.568
145844.419 03 0.304
145844.499 01 0.825
145844.499 02 2.996
145844.499 03 0.304
145844.579 01 0.828
145844.579 02 2.568
145844.579 03 0.304
145844.659 01 0.825
145844.660 02 2.568
145844.660 03 0.456
145844.740 01 0.825
145844.740 02 2.140
145844.740 03 0.304
145844.819 01 0.825
145844.819 02 2.568
145844.819 03 0.304
145844.899 01 0.825
145844.899 02 2.568
145844.899 03 0.304
145844.980 01 0.825
145844.980 02 2.140
145844.980 03 0.304
145845.060 01 0.825
145845.060 02 2.568
145845.061 03 0.152
145845.141 01 0.825
145845.141 02 2.140
145845.141 03 0.456
145845.221 01 0.825
145845.221 02 2.568
145845.221 03 0.304
145845.301 01 0.825
145845.301 02 2.568
145845.301 03 0.304
145845.380 01 0.825
145845.380 02 2.568
145845.380 03 0.456
145845.461 01 0.825
145845.461 02 2.140
145845.461 03 0.456
145845.540 01 0.825
145845.540 02 2.568
145845.541 03 0.456
145845.621 01 0.828
145845.621 02 2.568
145845.621 03 0.456
145845.701 01 0.828
145845.701 02 2.996
145845.701 03 0.456
145845.780 01 0.825
145845.780 02 2.140
145845.780 03 0.456
145845.860 01 0.825
145845.861 02 2.140
145845.861 03 0.456
145845.941 01 0.825
145845.941 02 2.140
145845.941 03 0.152
145846.021 01 0.825
145846.021 02 2.140
145846.021 03 0.304
145846.101 01 0.825
145846.101 02 1.712
145846.101 03 0.304
145846.182 01 0.825
145846.182 02 2.140
145846.182 03 0.304
145846.261 01 0.825
145846.262 02 2.568
145846.262 03 0.304
145846.342 01 0.825
145846.342 02 2.568
145846.342 03 0.304
145846.422 01 0.828
145846.422 02 2.568
145846.422 03 0.304
145846.502 01 0.825
145846.502 02 2.568
145846.503 03 0.304
145846.583 01 0.825
145846.583 02 2.568
145846.583 03 0.304
145846.663 01 0.825
145846.663 02 2.568
145846.663 03 0.304
145846.743 01 0.825
145846.743 02 2.568
145846.743 03 0.304
145846.824 01 0.828
145846.824 02 2.568
145846.824 03 0.304
145846.904 01 0.825
145846.904 02 1.712
145846.904 03 0.304
145846.984 01 0.825
145846.984 02 2.140
145846.984 03 0.304
145847.065 01 0.825
145847.065 02 2.568
145847.065 03 0.304
145847.145 01 0.825
145847.145 02 2.140
145847.145 03 0.456
145847.225 01 0.825
145847.225 02 2.140
145847.226 03 0.152
145847.306 01 0.825
145847.306 02 2.140
145847.306 03 0.304
145847.385 01 0.825
145847.385 02 2.996
145847.385 03 0.304
145847.465 01 0.825
145847.465 02 4.280
145847.466 03 0.304
145847.546 01 0.825
145847.546 02 3.852
145847.546 03 0.304
145847.625 01 0.825
145847.625 02 4.708
145847.625 03 0.304
145847.706 01 0.825
145847.706 02 3.852
145847.706 03 0.456
145847.786 01 0.825
145847.786 02 3.424
145847.786 03 0.456
145847.866 01 0.825
145847.866 02 2.568
145847.867 03 0.456
145847.947 01 0.825
145847.947 02 2.996
145847.947 03 0.456
145848.027 01 0.825
145848.027 02 2.568
145848.027 03 0.456
145848.107 01 0.825
145848.107 02 3.852
145848.107 03 0.456
145848.188 01 0.825
145848.188 02 3.852
145848.188 03 0.456
145848.268 01 0.825
145848.268 02 4.280
145848.268 03 0.456
145848.348 01 0.825
145848.348 02 2.996
145848.348 03 0.304
145848.429 01 0.825
145848.429 02 3.424
145848.429 03 0.456
145848.509 01 0.825
145848.509 02 3.852
145848.509 03 0.304
145848.589 01 0.825
145848.589 02 4.280
145848.589 03 0.456
145848.670 01 0.825
145848.670 02 4.280
145848.670 03 0.304
145848.750 01 0.825
145848.750 02 3.852
145848.750 03 0.456
145848.830 01 0.825
145848.830 02 3.852
145848.831 03 0.304
145848.911 01 0.825
145848.912 02 3.852
145848.912 03 0.304
145848.991 01 0.825
145848.991 02 3.852
145848.991 03 0.456
145849.071 01 0.825
145849.071 02 4.708
145849.071 03 0.152
145849.151 01 0.825
145849.152 02 3.424
145849.152 03 0.456
145849.232 01 0.825
145849.232 02 3.852
145849.232 03 0.304
145849.311 01 0.825
145849.311 02 3.424
145849.311 03 0.304
145849.392 01 0.825
145849.392 02 3.424
145849.392 03 0.304
145849.471 01 0.825
145849.471 02 4.280
145849.471 03 0.304
145849.552 01 0.825
145849.552 02 3.424
145849.552 03 0.304
145849.633 01 0.825
145849.633 02 4.280
145849.633 03 0.456
145849.712 01 0.825
145849.712 02 3.852
145849.712 03 0.304
145849.792 01 0.825
145849.792 02 3.424
145849.792 03 0.304
145849.873 01 0.825
145849.873 02 3.852
145849.873 03 0.304
145849.954 01 0.825
145849.954 02 3.852
145849.954 03 0.304
145850.034 01 0.825
145850.034 02 3.852
145850.034 03 0.304
145850.114 01 0.825
145850.114 02 3.424
145850.114 03 0.304
145850.194 01 0.825
145850.194 02 3.424
145850.194 03 0.304
145850.274 01 0.825
145850.274 02 3.424
145850.274 03 0.304
145850.355 01 0.825
145850.355 02 2.996
145850.355 03 0.304
145850.435 01 0.825
145850.435 02 3.424
145850.435 03 0.304
145850.516 01 0.825
145850.516 02 3.424
145850.516 03 0.304
145850.596 01 0.825
145850.596 02 3.424
145850.596 03 0.304
145850.675 01 0.825
145850.676 02 3.852
145850.676 03 0.304
145850.756 01 0.825
145850.756 02 3.424
145850.756 03 0.304
145850.836 01 0.825
145850.836 02 3.852
145850.836 03 0.304
145850.916 01 0.825
145850.916 02 3.424
145850.916 03 0.304
145850.996 01 0.825
145850.996 02 3.424
145850.996 03 0.304
145851.077 01 0.825
145851.077 02 3.424
145851.077 03 0.304
145851.157 01 0.825
145851.157 02 3.852
145851.157 03 0.304
145851.238 01 0.825
145851.238 02 3.852
145851.238 03 0.304
145851.317 01 0.825
145851.317 02 3.852
145851.318 03 0.304
145851.397 01 0.825
145851.397 02 3.424
145851.398 03 0.304
145851.478 01 0.825
145851.478 02 3.424
145851.478 03 0.304
145851.558 01 0.825
145851.558 02 3.424
145851.558 03 0.304
145851.638 01 0.825
145851.638 02 3.852
145851.638 03 0.304
145851.719 01 0.825
145851.720 02 3.424
145851.720 03 0.304
145851.799 01 0.825
145851.799 02 3.424
145851.799 03 0.304
145851.880 01 0.825
145851.880 02 3.424
145851.880 03 0.304
145851.959 01 0.825
145851.959 02 3.424
145851.959 03 0.304
145852.040 01 0.825
145852.040 02 3.852
145852.040 03 0.304
145852.120 01 0.825
145852.120 02 3.852
145852.120 03 0.304
145852.200 01 0.825
145852.200 02 3.852
145852.200 03 0.304
145852.281 01 0.825
145852.281 02 3.424
145852.281 03 0.304
145852.360 01 0.825
145852.360 02 3.852
145852.360 03 0.304
145852.440 01 0.825
145852.440 02 3.424
145852.440 03 0.304
145852.521 01 0.825
145852.521 02 3.424
145852.521 03 0.304
145852.602 01 0.825
145852.602 02 3.852
145852.602 03 0.304
145852.682 01 0.825
145852.682 02 3.852
145852.682 03 0.304
145852.762 01 0.825
145852.762 02 2.996
145852.762 03 0.304
145852.843 01 0.825
145852.843 02 3.852
145852.843 03 0.304
145852.923 01 0.825
145852.923 02 3.424
145852.923 03 0.304
145853.003 01 0.825
145853.003 02 3.852
145853.003 03 0.304
145853.083 01 0.825
145853.083 02 2.996
145853.083 03 0.456
145853.164 01 0.825
145853.164 02 3.852
145853.164 03 0.304
145853.244 01 0.825
145853.244 02 3.852
145853.244 03 0.456
145853.325 01 0.825
145853.325 02 3.424
145853.325 03 0.304
145853.405 01 0.825
145853.405 02 3.424
145853.405 03 0.304
145853.485 01 0.825
145853.485 02 2.996
145853.485 03 0.456
145853.566 01 0.825
145853.566 02 4.280
145853.566 03 0.456
145853.646 01 0.825
145853.646 02 2.996
145853.646 03 0.456
145853.726 01 0.825
145853.726 02 3.424
145853.726 03 0.304
145853.806 01 0.825
145853.807 02 3.424
145853.807 03 0.608
145853.887 01 0.825
145853.887 02 4.708
145853.887 03 0.456
145853.967 01 0.825
145853.967 02 3.852
145853.967 03 0.456
145854.048 01 0.825
145854.048 02 4.280
145854.048 03 0.304
145854.128 01 0.825
145854.128 02 3.424
145854.128 03 0.456
145854.208 01 0.825
145854.208 02 2.996
145854.208 03 0.304
145854.288 01 0.825
145854.289 02 3.852
145854.289 03 0.304
145854.369 01 0.825
145854.369 02 3.424
145854.369 03 0.152
145854.449 01 0.825
145854.449 02 4.280
145854.449 03 0.304
145854.530 01 0.825
145854.530 02 4.708
145854.530 03 0.456
145854.609 01 0.825
145854.610 02 3.852
145854.610 03 0.456
145854.690 01 0.825
145854.690 02 4.280
145854.690 03 0.456
145854.770 01 0.825
145854.770 02 3.852
145854.770 03 0.456
145854.850 01 0.825
145854.850 02 3.424
145854.850 03 0.000
145854.931 01 0.825
145854.931 02 3.424
145854.931 03 0.608
145855.011 01 0.825
145855.011 02 4.280
145855.011 03 0.304
145855.092 01 0.825
145855.092 02 3.424
145855.092 03 0.000
145855.172 01 0.825
145855.172 02 4.280
145855.172 03 0.760
145855.253 01 0.825
145855.253 02 5.564
145855.253 03 0.000
145855.333 01 0.825
145855.333 02 3.852
145855.333 03 0.608
145855.412 01 0.825
145855.412 02 4.708
145855.413 03 0.152
145855.492 01 0.825
145855.492 02 5.136
145855.493 03 0.304
145855.573 01 0.825
145855.573 02 5.136
145855.573 03 0.304
145855.653 01 0.825
145855.653 02 4.708
145855.653 03 0.152
145855.734 01 0.825
145855.734 02 7.276
145855.734 03 0.608
145855.814 01 0.825
145855.814 02 6.420
145855.814 03 0.456
145855.893 01 0.825
145855.893 02 5.992
145855.894 03 0.000
145855.974 01 0.825
145855.974 02 6.848
145855.974 03 0.760
145856.054 01 0.825
145856.054 02 5.992
145856.054 03 0.152
145856.133 01 0.825
145856.133 02 5.564
145856.133 03 0.456
145856.214 01 0.825
145856.214 02 5.992
145856.214 03 0.456
145856.294 01 0.825
145856.294 02 5.564
145856.294 03 0.152
145856.373 01 0.825
145856.374 02 5.564
145856.374 03 0.456
145856.454 01 0.825
145856.454 02 5.564
145856.454 03 0.152
145856.534 01 0.825
145856.534 02 5.564
145856.534 03 0.304
145856.614 01 0.825
145856.614 02 5.992
145856.614 03 0.456
145856.693 01 0.825
145856.693 02 5.564
145856.693 03 0.152
145856.773 01 0.825
145856.773 02 5.564
145856.773 03 0.456
145856.854 01 0.825
145856.854 02 5.564
145856.854 03 0.304
145856.934 01 0.825
145856.934 02 5.136
145856.934 03 0.304
145857.014 01 0.825
145857.014 02 5.564
145857.014 03 0.456
145857.095 01 0.825
145857.095 02 5.564
145857.095 03 0.456
145857.175 01 0.825
145857.175 02 5.564
145857.175 03 0.304
145857.255 01 0.825
145857.255 02 5.136
145857.255 03 0.304
145857.336 01 0.825
145857.336 02 5.564
145857.336 03 0.304
145857.415 01 0.825
145857.415 02 5.992
145857.416 03 0.304
145857.496 01 0.825
145857.496 02 6.420
145857.496 03 0.304
145857.576 01 0.825
145857.576 02 6.420
145857.576 03 0.456
145857.656 01 0.825
145857.656 02 5.992
145857.656 03 0.304
145857.736 01 0.825
145857.737 02 5.992
145857.737 03 0.304
145857.817 01 0.825
145857.817 02 5.992
145857.817 03 0.456
145857.897 01 0.825
145857.897 02 5.992
145857.897 03 0.304
145857.977 01 0.825
145857.977 02 5.992
145857.977 03 0.304
145858.057 01 0.825
145858.057 02 5.564
145858.057 03 0.456
145858.137 01 0.825
145858.137 02 5.564
145858.138 03 0.456
145858.217 01 0.825
145858.217 02 5.992
145858.217 03 0.304
145858.298 01 0.825
145858.298 02 6.420
145858.298 03 0.304
145858.378 01 0.825
145858.378 02 5.992
145858.378 03 0.304
145858.457 01 0.825
145858.457 02 6.420
145858.457 03 0.304
145858.538 01 0.825
145858.538 02 5.992
145858.538 03 0.304
145858.618 01 0.825
145858.618 02 5.564
145858.618 03 0.304
145858.697 01 0.825
145858.697 02 6.420
145858.697 03 0.304
145858.777 01 0.825
145858.778 02 6.420
145858.778 03 0.304
145858.858 01 0.825
145858.858 02 5.564
145858.858 03 0.304
145858.876 04 0
145858.938 01 0.825
145858.938 02 6.420
145858.939 03 0.304
145859.019 01 0.825
145859.019 02 5.992
145859.019 03 0.304
145859.098 01 0.825
145859.098 02 5.992
145859.098 03 0.304
145859.178 01 0.825
145859.178 02 5.564
145859.179 03 0.304
145859.259 01 0.825
145859.259 02 5.564
145859.259 03 0.304
145859.339 01 0.825
145859.339 02 5.992
145859.339 03 0.304
145859.419 01 0.825
145859.419 02 5.992
145859.419 03 0.304
145859.499 01 0.825
145859.500 02 5.992
145859.500 03 0.304
145859.580 01 0.825
145859.580 02 5.564
145859.580 03 0.304
145859.660 01 0.825
145859.660 02 5.992
145859.660 03 0.302
145859.740 01 0.825
145859.740 02 5.564
145859.740 03 0.304
145859.821 01 0.825
145859.821 02 5.992
145859.821 03 0.304
145859.901 01 0.825
145859.901 02 5.564
145859.901 03 0.304
145859.981 01 0.825
145859.982 02 5.564
145859.982 03 0.304
145900.062 01 0.825
145900.062 02 5.992
145900.062 03 0.304
145900.142 01 0.825
145900.142 02 5.564
145900.142 03 0.304
145900.222 01 0.825
145900.222 02 5.564
145900.222 03 0.304
145900.302 01 0.825
145900.302 02 5.564
145900.302 03 0.304
145900.383 01 0.825
145900.383 02 5.992
145900.383 03 0.304
145900.463 01 0.825
145900.463 02 5.992
145900.463 03 0.304
145900.543 01 0.825
145900.544 02 5.564
145900.544 03 0.302
145900.624 01 0.825
145900.624 02 5.564
145900.624 03 0.304
145900.703 01 0.825
145900.703 02 5.564
145900.704 03 0.304
145900.783 01 0.825
145900.784 02 5.136
145900.784 03 0.302
145900.864 01 0.825
145900.864 02 5.564
145900.864 03 0.304
145900.944 01 0.825
145900.944 02 5.992
145900.944 03 0.304
145901.024 01 0.825
145901.024 02 5.564
145901.024 03 0.304
145901.105 01 0.825
145901.105 02 5.136
145901.105 03 0.304
145901.185 01 0.825
145901.185 02 5.564
145901.185 03 0.304
145901.266 01 0.825
145901.266 02 5.564
145901.266 03 0.304
145901.347 01 0.825
145901.347 02 4.708
145901.347 03 0.304
145901.427 01 0.825
145901.427 02 5.564
145901.427 03 0.304
145901.506 01 0.825
145901.507 02 5.564
145901.507 03 0.304
145901.587 01 0.825
145901.587 02 5.136
145901.587 03 0.304
145901.667 01 0.825
145901.667 02 5.136
145901.667 03 0.302
145901.747 01 0.825
145901.747 02 5.564
145901.747 03 0.304
145901.828 01 0.825
145901.828 02 5.136
145901.828 03 0.304
145901.908 01 0.825
145901.908 02 5.992
145901.908 03 0.302
145901.988 01 0.825
145901.988 02 5.136
145901.988 03 0.304
145902.069 01 0.825
145902.069 02 5.564
145902.069 03 0.304
145902.149 01 0.825
145902.149 02 5.564
145902.149 03 0.304
145902.229 01 0.825
145902.229 02 5.564
145902.229 03 0.304
145902.310 01 0.825
145902.310 02 5.136
145902.310 03 0.304
145902.390 01 0.825
145902.390 02 5.136
145902.390 03 0.304
145902.470 01 0.825
145902.470 02 5.136
145902.470 03 0.304
145902.551 01 0.825
145902.551 02 5.136
145902.551 03 0.304
145902.631 01 0.825
145902.631 02 5.136
145902.631 03 0.304
145902.712 01 0.825
145902.712 02 5.136
145902.712 03 0.304
145902.792 01 0.825
145902.792 02 5.136
145902.792 03 0.302
145902.872 01 0.825
145902.873 02 5.136
145902.873 03 0.304
145902.953 01 0.825
145902.953 02 5.136
145902.953 03 0.304
145903.033 01 0.825
145903.033 02 4.708
145903.033 03 0.304
145903.113 01 0.825
145903.113 02 5.136
145903.113 03 0.304
145903.193 01 0.825
145903.193 02 5.564
145903.193 03 0.304
145903.273 01 0.825
145903.273 02 5.136
145903.273 03 0.304
145903.353 01 0.825
145903.353 02 5.136
145903.353 03 0.304
145903.434 01 0.825
145903.434 02 5.564
145903.434 03 0.304
145903.514 01 0.825
145903.514 02 5.564
145903.514 03 0.304
145903.594 01 0.825
145903.594 02 5.136
145903.595 03 0.304
145903.676 01 0.825
145903.676 02 4.708
145903.676 03 0.304
145903.755 01 0.825
145903.756 02 5.136
145903.756 03 0.304
145903.836 01 0.825
145903.836 02 5.136
145903.836 03 0.304
145903.915 01 0.825
145903.915 02 4.708
145903.916 03 0.304
145903.995 01 0.825
145903.995 02 4.708
145903.995 03 0.304
145904.075 01 0.825
145904.075 02 4.708
145904.075 03 0.304
145904.156 01 0.825
145904.156 02 5.136
145904.156 03 0.302
145904.236 01 0.825
145904.237 02 5.136
145904.237 03 0.304
145904.317 01 0.825
145904.317 02 4.708
145904.318 03 0.304
145904.398 01 0.825
145904.398 02 5.564
145904.398 03 0.304
145904.478 01 0.825
145904.478 02 5.136
145904.478 03 0.304
145904.558 01 0.825
145904.558 02 4.280
145904.558 03 0.304
145904.638 01 0.825
145904.638 02 4.708
145904.638 03 0.304
145904.719 01 0.825
145904.719 02 4.280
145904.719 03 0.304
145904.800 01 0.825
145904.800 02 5.564
145904.800 03 0.304
145904.880 01 0.825
145904.880 02 5.136
145904.880 03 0.304
145904.960 01 0.825
145904.960 02 4.280
145904.961 03 0.304
145905.041 01 0.825
145905.041 02 4.708
145905.041 03 0.304
145905.121 01 0.825
145905.121 02 5.136
145905.121 03 0.304
145905.202 01 0.825
145905.202 02 4.708
145905.202 03 0.304
145905.282 01 0.825
145905.282 02 4.708
145905.282 03 0.302
145905.363 01 0.825
145905.363 02 4.708
145905.363 03 0.304
145905.443 01 0.825
145905.443 02 4.280
145905.443 03 0.304
145905.522 01 0.825
145905.522 02 4.280
145905.522 03 0.304
145905.602 01 0.825
145905.602 02 4.708
145905.602 03 0.304
145905.683 01 0.825
145905.683 02 4.708
145905.683 03 0.304
145905.763 01 0.825
145905.763 02 4.708
145905.763 03 0.304
145905.843 01 0.825
145905.843 02 4.280
145905.843 03 0.304
145905.924 01 0.825
145905.924 02 4.708
145905.924 03 0.304
145906.004 01 0.825
145906.004 02 4.708
145906.004 03 0.304
145906.084 01 0.825
145906.085 02 4.708
145906.085 03 0.304
145906.165 01 0.825
145906.165 02 4.280
145906.165 03 0.304
145906.245 01 0.825
145906.245 02 4.280
145906.245 03 0.304
145906.325 01 0.825
145906.325 02 4.708
145906.325 03 0.304
145906.406 01 0.825
145906.406 02 4.280
145906.406 03 0.302
145906.486 01 0.825
145906.486 02 4.708
145906.486 03 0.304
145906.566 01 0.825
145906.566 02 4.280
145906.566 03 0.304
145906.647 01 0.825
145906.647 02 4.280
145906.647 03 0.304
145906.727 01 0.825
145906.727 02 4.280
145906.727 03 0.304
145906.807 01 0.825
145906.807 02 4.280
145906.807 03 0.304
145906.887 01 0.825
145906.887 02 4.708
145906.887 03 0.304
145906.968 01 0.825
145906.968 02 4.708
145906.968 03 0.304
145906.985 05 -341
145907.048 01 0.825
145907.048 02 3.852
145907.048 03 0.304
145907.066 05 -352
145907.129 01 0.825
145907.129 02 4.280
145907.129 03 0.304
145907.146 05 -364
145907.209 01 0.825
145907.209 02 8.560
145907.209 03 0.304
145907.226 05 -375
145907.289 01 0.825
145907.289 02 30.388
145907.289 03 0.304
145907.307 05 -386
145907.370 01 0.822
145907.370 02 40.660
145907.370 03 0.456
145907.387 05 -397
145907.449 01 0.822
145907.449 02 54.784
145907.449 03 0.304
145907.467 05 -378
145907.530 01 0.816
145907.530 02 65.912
145907.530 03 0.302
145907.547 05 -341
145907.610 01 0.816
145907.610 02 76.612
145907.610 03 0.304
145907.628 05 0
145907.690 01 0.816
145907.690 02 66.768
145907.690 03 0.304
145907.770 01 0.816
145907.770 02 55.212
145907.770 03 0.302
145907.849 01 0.816
145907.849 02 53.072
145907.849 03 0.152
145907.929 01 0.816
145907.929 02 53.072
145907.930 03 0.152
145908.010 01 0.816
145908.010 02 54.784
145908.010 03 0.152
145908.089 01 0.816
145908.089 02 55.640
145908.089 03 0.152
145908.169 01 0.816
145908.170 02 56.068
145908.170 03 0.304
145908.250 01 0.816
145908.250 02 55.212
145908.250 03 0.304
145908.330 01 0.816
145908.330 02 54.356
145908.330 03 0.304
145908.411 01 0.816
145908.411 02 53.072
145908.411 03 0.304
145908.491 01 0.816
145908.491 02 52.644
145908.491 03 0.304
145908.571 01 0.816
145908.571 02 53.500
145908.572 03 0.304
