Config file checksum: 97479A50
01 extDist
02 extPres
03 tilt
04 rotaDirDrill
05 feedExtCurr
06 adpeStatus
07 adpeTask
HHMMSS.MS  ID VALUE
130632.516 02 124.548
130632.516 03 0.000
130632.596 01 0.864
130632.597 02 124.120
130632.597 03 0.000
130632.677 01 0.864
130632.677 02 123.264
130632.677 03 -0.152
130632.757 01 0.864
130632.757 02 122.836
130632.757 03 0.000
130632.838 01 0.864
130632.838 02 122.408
130632.838 03 -0.152
130632.918 01 0.864
130632.918 02 121.980
130632.918 03 0.000
130632.998 01 0.864
130632.998 02 121.552
130632.998 03 0.000
130633.078 01 0.864
130633.078 02 121.124
130633.079 03 0.000
130633.159 01 0.864
130633.159 02 119.840
130633.159 03 -0.152
130633.238 01 0.864
130633.239 02 118.984
130633.239 03 -0.152
130633.319 01 0.864
130633.319 02 118.128
130633.319 03 0.000
130633.399 01 0.864
130633.399 02 116.844
130633.399 03 0.000
130633.479 01 0.864
130633.480 02 115.988
130633.480 03 -0.152
130633.560 01 0.864
130633.560 02 111.280
130633.560 03 -0.152
130633.640 01 0.864
130633.640 02 112.564
130633.640 03 0.000
130633.720 01 0.864
130633.721 02 110.852
130633.721 03 -0.152
130633.739 04 1
130633.801 01 0.864
130633.801 02 109.996
130633.801 03 0.000
130633.881 01 0.864
130633.881 02 109.140
130633.881 03 0.000
130633.961 01 0.864
130633.961 02 108.712
130633.961 03 -0.152
130634.041 01 0.864
130634.041 02 107.856
130634.042 03 0.000
130634.121 01 0.864
130634.121 02 108.712
130634.121 03 -0.152
130634.202 01 0.864
130634.202 02 106.144
130634.202 03 -0.152
130634.282 01 0.864
130634.282 02 104.860
130634.282 03 0.152
130634.362 01 0.864
130634.363 02 104.004
130634.363 03 0.000
130634.442 01 0.864
130634.442 02 105.288
130634.442 03 -0.456
130634.522 01 0.864
130634.522 02 106.144
130634.522 03 0.304
130634.602 01 0.864
130634.602 02 105.716
130634.602 03 -0.152
130634.683 01 0.864
130634.683 02 104.004
130634.683 03 0.000
130634.762 01 0.864
130634.762 02 102.720
130634.763 03 0.152
130634.843 01 0.864
130634.843 02 100.152
130634.843 03 -0.152
130634.923 01 0.864
130634.923 02 99.296
130634.923 03 0.000
130635.002 01 0.864
130635.003 02 98.440
130635.003 03 0.000
130635.083 01 0.864
130635.083 02 97.156
130635.083 03 -0.152
130635.101 04 0
130635.163 01 0.864
130635.164 02 95.872
130635.164 03 -0.152
130635.242 01 0.864
130635.243 02 94.160
130635.243 03 0.000
130635.323 01 0.864
130635.323 02 95.444
130635.323 03 0.000
130635.403 01 0.864
130635.403 02 95.016
130635.403 03 0.000
130635.483 01 0.864
130635.483 02 94.588
130635.483 03 0.000
130635.564 01 0.864
130635.564 02 96.300
130635.564 03 -0.152
130635.642 01 0.864
130635.642 02 95.872
130635.642 03 -0.152
130635.723 01 0.864
130635.723 02 94.160
130635.723 03 0.000
130635.803 01 0.864
130635.803 02 94.588
130635.803 03 -0.152
130635.883 01 0.864
130635.883 02 94.160
130635.883 03 0.000
130635.964 01 0.864
130635.964 02 92.448
130635.964 03 0.000
130636.044 01 0.864
130636.044 02 91.164
130636.044 03 0.000
130636.124 01 0.864
130636.124 02 91.164
130636.124 03 0.000
130636.204 01 0.864
130636.204 02 90.308
130636.204 03 0.000
130636.285 01 0.864
130636.285 02 89.452
130636.285 03 0.000
130636.365 01 0.864
130636.366 02 90.308
130636.366 03 -0.152
130636.445 01 0.864
130636.445 02 89.452
130636.445 03 -0.152
130636.525 01 0.864
130636.525 02 89.452
130636.526 03 -0.152
130636.606 01 0.864
130636.606 02 89.452
130636.606 03 0.000
130636.686 01 0.864
130636.686 02 89.024
130636.686 03 0.000
130636.766 01 0.864
130636.766 02 88.596
130636.766 03 0.000
130636.846 01 0.864
130636.846 02 86.456
130636.846 03 0.000
130636.926 01 0.864
130636.926 02 86.028
130636.926 03 -0.152
130637.006 01 0.864
130637.006 02 86.028
130637.006 03 0.000
130637.087 01 0.864
130637.087 02 85.172
130637.087 03 -0.152
130637.167 01 0.864
130637.167 02 84.744
130637.167 03 -0.152
130637.247 01 0.864
130637.247 02 84.744
130637.247 03 -0.152
130637.327 01 0.864
130637.327 02 83.888
130637.327 03 0.000
130637.407 01 0.864
130637.407 02 83.888
130637.407 03 -0.152
130637.488 01 0.864
130637.488 02 84.316
130637.488 03 0.000
130637.568 01 0.864
130637.568 02 82.604
130637.568 03 -0.152
130637.648 01 0.864
130637.648 02 82.176
130637.648 03 0.000
130637.729 01 0.864
130637.729 02 82.604
130637.729 03 0.000
130637.809 01 0.864
130637.809 02 82.604
130637.809 03 0.000
130637.890 01 0.864
130637.890 02 82.604
130637.890 03 -0.152
130637.970 01 0.864
130637.970 02 82.176
130637.970 03 0.000
130638.050 01 0.864
130638.050 02 82.176
130638.050 03 0.000
130638.130 01 0.864
130638.130 02 82.604
130638.130 03 0.000
130638.210 01 0.864
130638.210 02 82.176
130638.211 03 0.000
130638.290 01 0.864
130638.290 02 81.748
130638.290 03 0.000
130638.371 01 0.864
130638.371 02 81.748
130638.371 03 0.000
130638.451 01 0.864
130638.451 02 82.176
130638.452 03 0.000
130638.532 01 0.864
130638.532 02 81.748
130638.532 03 0.000
130638.611 01 0.864
130638.612 02 82.604
130638.612 03 0.000
130638.692 01 0.864
130638.692 02 82.176
130638.692 03 0.000
130638.772 01 0.864
130638.772 02 81.748
130638.772 03 0.000
130638.852 01 0.864
130638.852 02 81.320
130638.852 03 0.000
130638.932 01 0.864
130638.932 02 81.320
130638.932 03 0.000
130639.012 01 0.864
130639.012 02 81.320
130639.012 03 -0.152
130639.092 01 0.864
130639.092 02 81.320
130639.092 03 0.000
130639.172 01 0.864
130639.172 02 80.892
130639.172 03 0.000
130639.252 01 0.864
130639.252 02 81.320
130639.252 03 0.000
130639.332 01 0.864
130639.332 02 80.892
130639.332 03 0.000
130639.412 01 0.864
130639.412 02 80.892
130639.413 03 -0.152
130639.492 01 0.864
130639.493 02 80.892
130639.493 03 0.000
130639.573 01 0.864
130639.573 02 80.464
130639.573 03 -0.152
130639.653 01 0.864
130639.653 02 80.464
130639.653 03 -0.152
130639.734 01 0.864
130639.734 02 80.036
130639.734 03 0.000
130639.814 01 0.864
130639.814 02 80.464
130639.814 03 -0.152
130639.894 01 0.864
130639.895 02 80.036
130639.895 03 -0.152
130639.974 01 0.864
130639.974 02 80.036
130639.974 03 -0.152
130640.054 01 0.864
130640.054 02 80.464
130640.054 03 -0.152
130640.134 01 0.864
130640.134 02 80.036
130640.134 03 0.000
130640.215 01 0.864
130640.215 02 80.464
130640.215 03 -0.152
130640.295 01 0.864
130640.295 02 80.036
130640.295 03 0.000
130640.376 01 0.864
130640.376 02 80.036
130640.376 03 -0.152
130640.456 01 0.864
130640.456 02 80.036
130640.456 03 0.000
130640.536 01 0.864
130640.536 02 79.608
130640.536 03 0.000
130640.617 01 0.864
130640.617 02 78.752
130640.617 03 0.000
130640.697 01 0.864
130640.697 02 79.180
130640.697 03 -0.152
130640.777 01 0.864
130640.777 02 79.608
130640.777 03 0.000
130640.857 01 0.864
130640.857 02 79.180
130640.857 03 0.000
130640.937 01 0.864
130640.937 02 80.036
130640.938 03 -0.152
130641.018 01 0.864
130641.018 02 78.752
130641.018 03 0.000
130641.098 01 0.864
130641.098 02 78.752
130641.098 03 0.000
130641.178 01 0.864
130641.178 02 79.180
130641.178 03 0.000
130641.258 01 0.864
130641.259 02 78.752
130641.259 03 -0.152
130641.339 01 0.864
130641.339 02 79.180
130641.339 03 0.000
130641.419 01 0.864
130641.419 02 78.752
130641.420 03 0.000
130641.500 01 0.864
130641.500 02 78.752
130641.500 03 0.000
130641.580 01 0.864
130641.580 02 78.324
130641.580 03 0.000
130641.660 01 0.864
130641.660 02 78.324
130641.660 03 0.000
130641.741 01 0.864
130641.741 02 77.896
130641.741 03 -0.152
130641.821 01 0.864
130641.821 02 77.896
130641.821 03 -0.152
130641.902 01 0.864
130641.902 02 77.896
130641.902 03 0.000
130641.981 01 0.864
130641.981 02 77.896
130641.981 03 0.000
130642.060 01 0.864
130642.060 02 77.468
130642.060 03 0.000
130642.141 01 0.864
130642.141 02 77.468
130642.141 03 0.000
130642.222 01 0.864
130642.222 02 77.896
130642.222 03 0.000
130642.302 01 0.864
130642.302 02 77.468
130642.302 03 -0.152
130642.382 01 0.864
130642.382 02 77.040
130642.383 03 0.000
130642.462 01 0.864
130642.465 02 77.896
130642.465 03 0.000
130642.542 01 0.864
130642.542 02 77.040
130642.543 03 0.000
130642.623 01 0.864
130642.623 02 77.040
130642.623 03 0.000
130642.703 01 0.864
130642.703 02 77.040
130642.703 03 -0.152
130642.783 01 0.864
130642.783 02 77.040
130642.783 03 0.000
130642.864 01 0.864
130642.864 02 76.612
130642.864 03 0.000
130642.944 01 0.864
130642.944 02 76.612
130642.944 03 0.000
130643.024 01 0.864
130643.025 02 76.184
130643.025 03 -0.152
130643.104 01 0.864
130643.105 02 75.756
130643.105 03 0.000
130643.185 01 0.864
130643.185 02 75.756
130643.185 03 0.000
130643.265 01 0.864
130643.265 02 75.328
130643.265 03 -0.152
130643.346 01 0.864
130643.346 02 75.328
130643.346 03 0.000
130643.426 01 0.864
130643.426 02 75.328
130643.426 03 0.000
130643.506 01 0.864
130643.506 02 75.328
130643.506 03 0.000
130643.586 01 0.864
130643.586 02 75.328
130643.586 03 -0.152
130643.666 01 0.864
130643.666 02 74.900
130643.666 03 0.000
130643.746 01 0.864
130643.746 02 74.900
130643.746 03 -0.152
130643.827 01 0.864
130643.827 02 74.044
130643.827 03 0.000
130643.907 01 0.864
130643.907 02 74.472
130643.907 03 0.000
130643.987 01 0.864
130643.987 02 73.616
130643.987 03 0.000
130644.067 01 0.864
130644.068 02 73.188
130644.068 03 0.000
130644.147 01 0.864
130644.147 02 73.616
130644.147 03 0.000
130644.227 01 0.864
130644.227 02 73.616
130644.227 03 -0.152
130644.307 01 0.864
130644.308 02 73.616
130644.308 03 0.000
130644.387 01 0.864
130644.387 02 73.188
130644.387 03 -0.152
130644.468 01 0.864
130644.468 02 72.760
130644.468 03 0.000
130644.548 01 0.864
130644.548 02 72.760
130644.548 03 -0.152
130644.628 01 0.864
130644.628 02 72.332
130644.628 03 0.000
130644.708 01 0.864
130644.709 02 71.904
130644.709 03 -0.152
130644.789 01 0.864
130644.789 02 71.904
130644.789 03 0.000
130644.869 01 0.864
130644.869 02 71.476
130644.869 03 -0.152
130644.949 01 0.864
130644.949 02 71.476
130644.949 03 0.000
130645.030 01 0.864
130645.030 02 71.476
130645.030 03 0.000
130645.111 01 0.864
130645.111 02 71.048
130645.111 03 0.000
130645.189 01 0.864
130645.189 02 71.048
130645.190 03 0.000
130645.270 01 0.864
130645.270 02 70.192
130645.270 03 0.000
130645.350 01 0.864
130645.350 02 70.192
130645.350 03 0.000
130645.431 01 0.864
130645.431 02 70.192
130645.431 03 0.000
130645.511 01 0.864
130645.511 02 69.764
130645.511 03 -0.152
130645.591 01 0.864
130645.595 02 69.764
130645.595 03 -0.152
130645.671 01 0.864
130645.671 02 69.336
130645.671 03 0.000
130645.751 01 0.864
130645.752 02 69.336
130645.752 03 0.000
130645.831 01 0.864
130645.832 02 68.908
130645.832 03 -0.152
130645.912 01 0.864
130645.912 02 68.908
130645.912 03 -0.152
130645.992 01 0.864
130645.992 02 68.908
130645.992 03 0.000
130646.072 01 0.864
130646.072 02 68.480
130646.073 03 -0.152
130646.153 01 0.864
130646.153 02 68.480
130646.153 03 0.000
130646.233 01 0.864
130646.234 02 68.052
130646.234 03 0.000
130646.314 01 0.864
130646.314 02 68.052
130646.314 03 -0.152
130646.394 01 0.864
130646.394 02 67.624
130646.394 03 -0.152
130646.474 01 0.864
130646.479 02 67.196
130646.479 03 0.000
130646.554 01 0.864
130646.555 02 67.196
130646.555 03 0.000
130646.635 01 0.864
130646.635 02 66.768
130646.635 03 0.000
130646.716 01 0.864
130646.716 02 66.768
130646.716 03 0.000
130646.796 01 0.864
130646.796 02 66.768
130646.796 03 0.000
130646.876 01 0.864
130646.876 02 66.340
130646.876 03 0.000
130646.956 01 0.864
130646.956 02 66.768
130646.956 03 0.000
130647.037 01 0.864
130647.037 02 66.340
130647.037 03 0.000
130647.117 01 0.864
130647.117 02 65.484
130647.117 03 0.000
130647.198 01 0.864
130647.198 02 65.484
130647.198 03 0.000
130647.278 01 0.864
130647.278 02 64.628
130647.278 03 -0.152
130647.358 01 0.864
130647.358 02 64.628
130647.358 03 0.000
130647.438 01 0.864
130647.438 02 62.916
130647.438 03 0.000
130647.518 01 0.864
130647.518 02 62.060
130647.518 03 -0.152
130647.598 01 0.864
130647.598 02 61.204
130647.598 03 0.000
130647.678 01 0.864
130647.678 02 59.920
130647.678 03 0.000
130647.758 01 0.864
130647.758 02 59.492
130647.758 03 -0.152
130647.839 01 0.864
130647.839 02 60.776
130647.839 03 0.000
130647.919 01 0.864
130647.919 02 59.492
130647.919 03 -0.152
130647.999 01 0.864
130647.999 02 59.492
130647.999 03 -0.152
130648.079 01 0.864
130648.079 02 59.920
130648.079 03 0.000
130648.159 01 0.864
130648.159 02 60.348
130648.159 03 -0.152
130648.239 01 0.864
130648.240 02 61.632
130648.240 03 0.000
130648.320 01 0.864
130648.320 02 60.776
130648.320 03 0.000
130648.400 01 0.864
130648.400 02 59.920
130648.401 03 0.000
130648.480 01 0.864
130648.480 02 59.920
130648.480 03 0.000
130648.560 01 0.864
130648.560 02 59.492
130648.560 03 0.000
130648.640 01 0.864
130648.640 02 60.348
130648.640 03 0.000
130648.721 01 0.864
130648.721 02 59.492
130648.721 03 0.000
130648.801 01 0.864
130648.801 02 58.636
130648.801 03 0.152
130648.881 01 0.864
130648.881 02 58.208
130648.881 03 0.000
130648.962 01 0.864
130648.962 02 58.636
130648.962 03 0.000
130649.042 01 0.864
130649.042 02 59.064
130649.042 03 0.000
130649.122 01 0.864
130649.122 02 58.208
130649.122 03 0.000
130649.202 01 0.864
130649.202 02 58.636
130649.202 03 0.152
130649.282 01 0.864
130649.282 02 58.636
130649.282 03 0.000
130649.362 01 0.864
130649.362 02 57.352
130649.363 03 0.000
130649.444 01 0.864
130649.444 02 57.780
130649.444 03 0.000
130649.524 01 0.864
130649.524 02 57.352
130649.524 03 -0.152
130649.604 01 0.864
130649.604 02 56.924
130649.604 03 0.000
130649.684 01 0.864
130649.684 02 57.352
130649.685 03 0.000
130649.763 01 0.864
130649.763 02 56.496
130649.763 03 0.000
130649.845 01 0.864
130649.845 02 56.924
130649.845 03 0.000
130649.926 01 0.864
130649.926 02 56.068
130649.926 03 0.000
130650.005 01 0.864
130650.006 02 56.496
130650.006 03 0.000
130650.085 01 0.864
130650.085 02 56.068
130650.085 03 0.000
130650.165 01 0.864
130650.165 02 55.640
130650.165 03 0.000
130650.245 01 0.864
130650.245 02 56.068
130650.245 03 0.000
130650.326 01 0.864
130650.326 02 55.212
130650.326 03 -0.152
130650.406 01 0.864
130650.406 02 55.640
130650.406 03 0.000
130650.486 01 0.864
130650.486 02 54.356
130650.486 03 0.000
130650.567 01 0.864
130650.567 02 54.784
130650.567 03 -0.152
130650.647 01 0.864
130650.647 02 54.784
130650.647 03 0.000
130650.727 01 0.864
130650.727 02 54.784
130650.727 03 -0.152
130650.807 01 0.864
130650.807 02 54.356
130650.807 03 -0.152
130650.887 01 0.864
130650.887 02 54.356
130650.887 03 -0.152
130650.906 04 1
130650.967 01 0.864
130650.968 02 54.356
130650.968 03 -0.152
130651.048 01 0.864
130651.048 02 53.928
130651.048 03 0.000
130651.128 01 0.864
130651.128 02 54.784
130651.128 03 0.000
130651.208 01 0.864
130651.208 02 53.072
130651.208 03 0.000
130651.289 01 0.864
130651.289 02 53.500
130651.289 03 0.000
130651.369 01 0.864
130651.369 02 52.644
130651.369 03 0.152
130651.449 01 0.864
130651.449 02 61.632
130651.449 03 -0.152
130651.530 01 0.864
130651.530 02 64.200
130651.530 03 0.152
130651.610 01 0.864
130651.610 02 55.212
130651.610 03 -0.456
130651.690 01 0.864
130651.690 02 47.508
130651.690 03 0.304
130651.770 01 0.864
130651.771 02 48.364
130651.771 03 0.152
130651.849 01 0.864
130651.850 02 54.356
130651.850 03 0.000
130651.930 01 0.864
130651.931 02 47.508
130651.931 03 0.304
130652.010 01 0.864
130652.010 02 44.940
130652.011 03 -0.152
130652.089 01 0.864
130652.089 02 42.372
130652.089 03 0.000
130652.170 01 0.864
130652.170 02 44.084
130652.170 03 0.152
130652.250 01 0.864
130652.250 02 52.644
130652.250 03 -0.304
130652.331 01 0.864
130652.331 02 43.228
130652.331 03 0.152
130652.411 01 0.864
130652.411 02 45.796
130652.411 03 0.000
130652.492 01 0.864
130652.492 02 49.220
130652.492 03 0.152
130652.571 01 0.864
130652.571 02 40.232
130652.571 03 -0.304
130652.653 01 0.864
130652.653 02 46.224
130652.653 03 0.152
130652.734 01 0.864
130652.734 02 38.520
130652.734 03 0.000
130652.813 01 0.864
130652.813 02 50.076
130652.813 03 0.000
130652.893 01 0.864
130652.893 02 41.944
130652.893 03 0.304
130652.974 01 0.864
130652.974 02 44.512
130652.974 03 -0.608
130653.054 01 0.864
130653.054 02 38.948
130653.054 03 0.304
130653.134 01 0.864
130653.134 02 44.940
130653.134 03 0.000
130653.215 01 0.864
130653.215 02 46.652
130653.215 03 -0.304
130653.296 01 0.864
130653.296 02 39.804
130653.296 03 0.456
130653.376 01 0.864
130653.376 02 47.508
130653.376 03 -0.152
130653.456 01 0.864
130653.457 02 45.368
130653.457 03 0.000
130653.536 01 0.864
130653.536 02 42.372
130653.536 03 0.152
130653.617 01 0.864
130653.617 02 40.232
130653.617 03 -0.152
130653.697 01 0.864
130653.697 02 40.232
130653.697 03 -0.152
130653.777 01 0.864
130653.777 02 36.380
130653.777 03 0.000
130653.857 01 0.864
130653.857 02 41.516
130653.857 03 -0.152
130653.937 01 0.864
130653.937 02 38.520
130653.938 03 0.000
130654.018 01 0.864
130654.018 02 38.948
130654.018 03 0.000
130654.098 01 0.864
130654.098 02 40.232
130654.098 03 0.000
130654.179 01 0.864
130654.179 02 41.088
130654.179 03 0.152
130654.259 01 0.864
130654.259 02 40.660
130654.259 03 0.000
130654.339 01 0.864
130654.340 02 37.236
130654.340 03 0.000
130654.420 01 0.864
130654.420 02 39.804
130654.420 03 -0.152
130654.500 01 0.864
130654.500 02 38.948
130654.500 03 0.000
130654.581 01 0.864
130654.581 02 39.804
130654.581 03 0.000
130654.661 01 0.864
130654.661 02 38.520
130654.661 03 0.000
130654.741 01 0.864
130654.741 02 39.804
130654.741 03 0.000
130654.821 01 0.864
130654.821 02 37.236
130654.821 03 0.152
130654.901 01 0.864
130654.901 02 38.520
130654.901 03 0.152
130654.981 01 0.864
130654.982 02 38.092
130654.982 03 0.000
130655.062 01 0.864
130655.062 02 37.236
130655.062 03 0.000
130655.142 01 0.864
130655.142 02 36.380
130655.142 03 0.000
130655.222 01 0.864
130655.222 02 36.380
130655.222 03 0.000
130655.303 01 0.864
130655.304 02 36.808
130655.304 03 0.000
130655.384 01 0.864
130655.384 02 36.808
130655.384 03 0.000
130655.465 01 0.864
130655.465 02 35.096
130655.465 03 -0.152
130655.544 01 0.864
130655.544 02 35.524
130655.544 03 0.152
130655.625 01 0.864
130655.625 02 36.380
130655.625 03 -0.152
130655.705 01 0.864
130655.705 02 36.380
130655.705 03 -0.152
130655.786 01 0.864
130655.786 02 37.236
130655.786 03 0.000
130655.866 01 0.864
130655.866 02 33.812
130655.866 03 0.000
130655.946 01 0.864
130655.946 02 32.528
130655.946 03 0.000
130656.026 01 0.864
130656.026 02 33.384
130656.026 03 0.000
130656.106 01 0.864
130656.106 02 32.528
130656.107 03 0.152
130656.187 01 0.864
130656.187 02 32.100
130656.187 03 -0.152
130656.267 01 0.864
130656.267 02 29.532
130656.267 03 0.456
130656.347 01 0.864
130656.347 02 30.816
130656.347 03 -0.152
130656.427 01 0.864
130656.427 02 33.812
130656.428 03 0.000
130656.507 01 0.864
130656.509 02 30.388
130656.509 03 0.152
130656.587 01 0.864
130656.587 02 30.816
130656.587 03 -0.152
130656.667 01 0.864
130656.667 02 29.960
130656.667 03 0.000
130656.747 01 0.864
130656.747 02 32.100
130656.747 03 0.152
130656.827 01 0.864
130656.827 02 29.960
130656.828 03 0.000
130656.908 01 0.864
130656.908 02 29.532
130656.908 03 0.000
130656.988 01 0.864
130656.988 02 32.528
130656.988 03 0.152
130657.068 01 0.864
130657.068 02 28.676
130657.068 03 0.152
130657.149 01 0.864
130657.149 02 31.244
130657.149 03 0.000
130657.230 01 0.864
130657.230 02 29.104
130657.230 03 -0.152
130657.310 01 0.864
130657.310 02 27.392
130657.310 03 0.000
130657.390 01 0.864
130657.390 02 28.248
130657.390 03 0.000
130657.471 01 0.864
130657.471 02 27.392
130657.471 03 0.000
130657.551 01 0.864
130657.551 02 27.392
130657.551 03 -0.152
130657.630 01 0.864
130657.630 02 27.392
130657.630 03 0.152
130657.711 01 0.864
130657.711 02 26.964
130657.712 03 0.000
130657.792 01 0.864
130657.792 02 26.964
130657.792 03 0.000
130657.872 01 0.864
130657.872 02 26.964
130657.872 03 0.000
130657.952 01 0.864
130657.952 02 28.248
130657.952 03 0.152
130658.032 01 0.864
130658.033 02 26.536
130658.033 03 0.152
130658.113 01 0.864
130658.113 02 27.820
130658.113 03 -0.152
130658.192 01 0.864
130658.192 02 26.964
130658.192 03 0.152
130658.273 01 0.864
130658.273 02 26.108
130658.273 03 -0.152
130658.353 01 0.864
130658.353 02 25.680
130658.354 03 0.000
130658.433 01 0.864
130658.434 02 26.536
130658.434 03 0.304
130658.514 01 0.864
130658.514 02 25.680
130658.514 03 -0.152
130658.594 01 0.864
130658.594 02 26.108
130658.595 03 0.304
130658.674 01 0.864
130658.674 02 24.824
130658.674 03 0.304
130658.754 01 0.864
130658.754 02 25.680
130658.754 03 0.000
130658.834 01 0.864
130658.834 02 26.108
130658.834 03 0.152
130658.914 01 0.864
130658.914 02 24.396
130658.914 03 0.456
130658.994 01 0.864
130658.994 02 24.824
130658.994 03 -0.304
