Config file checksum: 97479A50
01 extDist
02 extPres
03 tilt
04 rotaDirDrill
05 feedExtCurr
06 adpeStatus
07 adpeTask
HHMMSS.MS  ID VALUE
085535.250 02 2.996
085535.250 03 0.760
085535.329 01 0.981
085535.329 02 3.424
085535.329 03 0.760
085535.410 01 0.981
085535.410 02 3.424
085535.410 03 0.760
085535.490 01 0.981
085535.490 02 3.424
085535.490 03 0.760
085535.570 01 0.981
085535.570 02 2.996
085535.570 03 0.760
085535.650 01 0.981
085535.650 02 2.996
085535.650 03 0.608
085535.730 01 0.981
085535.731 02 2.996
085535.731 03 0.608
085535.811 01 0.981
085535.811 02 3.424
085535.811 03 0.608
085535.891 01 0.981
085535.891 02 3.424
085535.891 03 0.608
085535.971 01 0.981
085535.971 02 3.424
085535.971 03 0.760
085536.051 01 0.981
085536.051 02 3.424
085536.051 03 0.760
085536.132 01 0.981
085536.132 02 3.424
085536.132 03 0.760
085536.212 01 0.981
085536.212 02 3.852
085536.212 03 0.760
085536.292 01 0.981
085536.293 02 3.424
085536.293 03 0.760
085536.372 01 0.981
085536.372 02 3.424
085536.372 03 0.760
085536.452 01 0.981
085536.452 02 2.996
085536.452 03 0.760
085536.533 01 0.981
085536.533 02 2.996
085536.533 03 0.760
085536.613 01 0.981
085536.613 02 2.996
085536.613 03 0.760
085536.693 01 0.981
085536.693 02 3.424
085536.694 03 0.760
085536.773 01 0.981
085536.773 02 3.424
085536.773 03 0.760
085536.853 01 0.981
085536.853 02 3.852
085536.853 03 0.760
085536.933 01 0.981
085536.933 02 3.424
085536.933 03 0.760
085537.013 01 0.981
085537.013 02 3.424
085537.013 03 0.760
085537.093 01 0.981
085537.094 02 3.424
085537.094 03 0.760
085537.173 01 0.981
085537.173 02 3.852
085537.173 03 0.760
085537.253 01 0.981
085537.253 02 3.424
085537.253 03 0.760
085537.334 01 0.981
085537.334 02 3.852
085537.334 03 0.760
085537.414 01 0.981
085537.414 02 3.424
085537.414 03 0.760
085537.495 01 0.981
085537.495 02 3.852
085537.495 03 0.760
085537.575 01 0.981
085537.575 02 3.424
085537.575 03 0.760
085537.655 01 0.981
085537.655 02 3.424
085537.655 03 0.760
085537.736 01 0.981
085537.736 02 3.424
085537.736 03 0.760
085537.816 01 0.981
085537.816 02 2.996
085537.816 03 0.760
085537.896 01 0.981
085537.896 02 3.424
085537.896 03 0.760
085537.976 01 0.981
085537.977 02 3.852
085537.977 03 0.760
085538.057 01 0.981
085538.057 02 3.424
085538.057 03 0.760
085538.137 01 0.981
085538.137 02 3.852
085538.137 03 0.760
085538.217 01 0.981
085538.218 02 2.996
085538.218 03 0.760
085538.298 01 0.981
085538.298 02 3.424
085538.298 03 0.760
085538.378 01 0.981
085538.378 02 3.424
085538.378 03 0.760
085538.458 01 0.981
085538.458 02 2.996
085538.458 03 0.760
085538.538 01 0.981
085538.538 02 3.424
085538.539 03 0.760
085538.619 01 0.981
085538.619 02 3.424
085538.619 03 0.760
085538.699 01 0.981
085538.699 02 3.852
085538.699 03 0.760
085538.779 01 0.981
085538.779 02 3.424
085538.779 03 0.760
085538.860 01 0.981
085538.860 02 3.424
085538.860 03 0.760
085538.940 01 0.981
085538.940 02 3.852
085538.940 03 0.760
085539.020 01 0.981
085539.020 02 3.424
085539.020 03 0.760
085539.101 01 0.981
085539.101 02 3.852
085539.101 03 0.760
085539.181 01 0.981
085539.181 02 3.424
085539.181 03 0.760
085539.261 01 0.981
085539.261 02 3.852
085539.261 03 0.760
085539.341 01 0.981
085539.341 02 3.424
085539.341 03 0.760
085539.421 01 0.981
085539.421 02 2.996
085539.421 03 0.760
085539.502 01 0.981
085539.502 02 3.424
085539.502 03 0.760
085539.582 01 0.981
085539.582 02 3.424
085539.582 03 0.760
085539.662 01 0.981
085539.662 02 2.996
085539.662 03 0.760
085539.742 01 0.981
085539.743 02 3.424
085539.743 03 0.760
085539.822 01 0.981
085539.822 02 2.996
085539.822 03 0.760
085539.902 01 0.981
085539.902 02 3.424
085539.902 03 0.760
085539.982 01 0.981
085539.982 02 3.852
085539.982 03 0.760
085540.062 01 0.981
085540.062 02 3.424
085540.062 03 0.760
085540.142 01 0.981
085540.142 02 3.424
085540.142 03 0.760
085540.223 01 0.981
085540.223 02 4.280
085540.223 03 0.760
085540.303 01 0.981
085540.303 02 3.424
085540.303 03 0.760
085540.383 01 0.981
085540.383 02 3.424
085540.383 03 0.760
085540.463 01 0.981
085540.463 02 3.424
085540.463 03 0.760
085540.543 01 0.981
085540.544 02 2.996
085540.544 03 0.760
085540.624 01 0.981
085540.624 02 4.280
085540.624 03 0.760
085540.704 01 0.981
085540.704 02 3.424
085540.704 03 0.760
085540.785 01 0.981
085540.785 02 3.852
085540.785 03 0.760
085540.865 01 0.981
085540.865 02 3.852
085540.865 03 0.760
085540.945 01 0.981
085540.945 02 3.424
085540.945 03 0.760
085541.026 01 0.981
085541.026 02 3.424
085541.026 03 0.760
085541.106 01 0.981
085541.106 02 3.424
085541.106 03 0.760
085541.186 01 0.981
085541.186 02 3.852
085541.186 03 0.760
085541.266 01 0.981
085541.267 02 3.424
085541.267 03 0.760
085541.347 01 0.981
085541.347 02 3.852
085541.347 03 0.760
085541.427 01 0.981
085541.427 02 3.424
085541.427 03 0.760
085541.508 01 0.981
085541.508 02 3.852
085541.508 03 0.760
085541.588 01 0.981
085541.588 02 2.996
085541.588 03 0.760
085541.668 01 0.981
085541.669 02 3.424
085541.669 03 0.760
085541.749 01 0.981
085541.749 02 3.424
085541.749 03 0.760
085541.829 01 0.981
085541.829 02 2.996
085541.829 03 0.760
085541.910 01 0.981
085541.910 02 3.424
085541.910 03 0.760
085541.990 01 0.981
085541.990 02 2.996
085541.990 03 0.760
085542.070 01 0.981
085542.070 02 3.424
085542.070 03 0.760
085542.150 01 0.981
085542.150 02 2.996
085542.151 03 0.760
085542.230 01 0.981
085542.230 02 3.424
085542.230 03 0.760
085542.310 01 0.981
085542.310 02 3.424
085542.310 03 0.760
085542.391 01 0.981
085542.391 02 3.424
085542.391 03 0.760
085542.470 01 0.981
085542.470 02 3.852
085542.470 03 0.760
085542.550 01 0.981
085542.550 02 3.424
085542.550 03 0.760
085542.630 01 0.981
085542.630 02 3.424
085542.631 03 0.760
085542.710 01 0.981
085542.710 02 3.424
085542.711 03 0.760
085542.790 01 0.981
085542.790 02 3.852
085542.790 03 0.760
085542.870 01 0.981
085542.870 02 3.852
085542.871 03 0.760
085542.950 01 0.981
085542.950 02 3.424
085542.950 03 0.760
085543.030 01 0.981
085543.030 02 3.424
085543.030 03 0.760
085543.110 01 0.981
085543.110 02 3.424
085543.110 03 0.760
085543.190 01 0.981
085543.190 02 2.996
085543.191 03 0.760
085543.271 01 0.981
085543.271 02 2.996
085543.271 03 0.760
085543.351 01 0.981
085543.351 02 3.424
085543.351 03 0.760
085543.431 01 0.981
085543.431 02 3.852
085543.432 03 0.760
085543.512 01 0.981
085543.512 02 3.852
085543.512 03 0.760
085543.591 01 0.981
085543.591 02 3.424
085543.591 03 0.760
085543.673 01 0.981
085543.673 02 3.424
085543.673 03 0.760
085543.753 01 0.981
085543.753 02 3.424
085543.753 03 0.760
085543.832 01 0.981
085543.832 02 3.424
085543.832 03 0.760
085543.913 01 0.981
085543.913 02 3.424
085543.913 03 0.760
085543.993 01 0.981
085543.993 02 3.424
085543.994 03 0.760
085544.074 01 0.981
085544.074 02 3.424
085544.074 03 0.760
085544.154 01 0.981
085544.154 02 3.424
085544.154 03 0.760
085544.234 01 0.981
085544.235 02 2.996
085544.235 03 0.760
085544.315 01 0.981
085544.315 02 3.852
085544.315 03 0.760
085544.395 01 0.981
085544.396 02 3.424
085544.396 03 0.760
085544.476 01 0.981
085544.476 02 2.996
085544.476 03 0.760
085544.555 01 0.981
085544.555 02 3.424
085544.555 03 0.760
085544.635 01 0.981
085544.635 02 3.424
085544.635 03 0.760
085544.716 01 0.981
085544.716 02 3.424
085544.716 03 0.760
085544.796 01 0.981
085544.796 02 3.424
085544.796 03 0.760
085544.876 01 0.981
085544.876 02 2.996
085544.876 03 0.760
085544.957 01 0.981
085544.957 02 2.996
085544.957 03 0.760
085545.037 01 0.981
085545.037 02 3.424
085545.037 03 0.760
085545.116 01 0.981
085545.116 02 3.424
085545.116 03 0.760
085545.196 01 0.981
085545.196 02 4.280
085545.196 03 0.760
085545.276 01 0.981
085545.276 02 3.852
085545.276 03 0.760
085545.357 01 0.981
085545.357 02 2.996
085545.357 03 0.760
085545.436 01 0.981
085545.436 02 3.424
085545.436 03 0.760
085545.516 01 0.981
085545.516 02 3.852
085545.516 03 0.760
085545.597 01 0.981
085545.597 02 2.996
085545.597 03 0.760
085545.677 01 0.981
085545.677 02 3.424
085545.677 03 0.760
085545.756 01 0.981
085545.757 02 3.424
085545.757 03 0.760
085545.837 01 0.981
085545.837 02 3.424
085545.837 03 0.760
085545.917 01 0.981
085545.918 02 3.852
085545.918 03 0.760
085545.998 01 0.981
085545.998 02 2.568
085545.998 03 0.760
085546.078 01 0.981
085546.078 02 3.424
085546.078 03 0.760
085546.159 01 0.981
085546.159 02 3.424
085546.159 03 0.760
085546.237 01 0.981
085546.238 02 3.424
085546.238 03 0.760
085546.318 01 0.981
085546.318 02 2.996
085546.318 03 0.760
085546.399 01 0.981
085546.399 02 3.424
085546.399 03 0.760
085546.478 01 0.981
085546.479 02 3.424
085546.479 03 0.760
085546.559 01 0.981
085546.559 02 3.852
085546.559 03 0.760
085546.639 01 0.981
085546.639 02 2.996
085546.639 03 0.760
085546.719 01 0.981
085546.719 02 3.852
085546.719 03 0.760
085546.799 01 0.981
085546.799 02 2.996
085546.799 03 0.760
085546.878 01 0.981
085546.879 02 3.424
085546.879 03 0.760
085546.959 01 0.981
085546.959 02 3.424
085546.959 03 0.760
085547.039 01 0.981
085547.039 02 2.996
085547.039 03 0.760
085547.120 01 0.981
085547.120 02 2.996
085547.120 03 0.760
085547.200 01 0.981
085547.200 02 3.424
085547.200 03 0.760
085547.280 01 0.981
085547.280 02 2.996
085547.281 03 0.760
085547.360 01 0.981
085547.360 02 3.852
085547.360 03 0.760
085547.440 01 0.981
085547.441 02 3.424
085547.441 03 0.760
085547.521 01 0.981
085547.521 02 3.852
085547.521 03 0.760
085547.601 01 0.981
085547.601 02 3.424
085547.601 03 0.760
085547.681 01 0.981
085547.681 02 3.424
085547.681 03 0.760
085547.761 01 0.981
085547.762 02 3.424
085547.762 03 0.760
085547.841 01 0.981
085547.841 02 3.424
085547.841 03 0.760
085547.921 01 0.981
085547.921 02 2.996
085547.921 03 0.760
085548.001 01 0.981
085548.002 02 2.996
085548.002 03 0.760
085548.081 01 0.981
085548.081 02 3.424
085548.081 03 0.760
085548.161 01 0.981
085548.161 02 3.424
085548.161 03 0.760
085548.241 01 0.981
085548.241 02 3.424
085548.242 03 0.760
085548.321 01 0.981
085548.321 02 3.424
085548.322 03 0.760
085548.402 01 0.981
085548.402 02 3.424
085548.402 03 0.760
085548.482 01 0.981
085548.483 02 3.852
085548.483 03 0.608
085548.562 01 0.981
085548.562 02 2.996
085548.562 03 0.608
085548.642 01 0.981
085548.642 02 3.424
085548.642 03 0.608
085548.723 01 0.981
085548.723 02 3.424
085548.723 03 0.608
085548.802 01 0.981
085548.802 02 3.424
085548.802 03 0.760
085548.883 01 0.981
085548.883 02 3.424
085548.883 03 0.760
085548.962 01 0.981
085548.962 02 3.852
085548.962 03 0.760
085549.043 01 0.981
085549.043 02 2.996
085549.043 03 0.760
085549.123 01 0.981
085549.123 02 3.424
085549.123 03 0.760
085549.203 01 0.981
085549.203 02 3.424
085549.203 03 0.760
085549.283 01 0.981
085549.284 02 3.424
085549.284 03 0.760
085549.364 01 0.981
085549.364 02 3.852
085549.364 03 0.760
085549.444 01 0.981
085549.444 02 3.424
085549.444 03 0.760
085549.524 01 0.981
085549.524 02 2.996
085549.524 03 0.760
085549.604 01 0.981
085549.604 02 2.996
085549.604 03 0.760
085549.684 01 0.981
085549.684 02 2.996
085549.684 03 0.760
085549.764 01 0.981
085549.764 02 3.424
085549.764 03 0.760
085549.844 01 0.981
085549.844 02 2.996
085549.844 03 0.760
085549.924 01 0.981
085549.924 02 3.424
085549.924 03 0.760
085550.004 01 0.981
085550.004 02 3.424
085550.004 03 0.760
085550.085 01 0.981
085550.085 02 3.852
085550.085 03 0.760
085550.165 01 0.981
085550.165 02 2.568
085550.165 03 0.760
085550.245 01 0.981
085550.245 02 3.424
085550.245 03 0.760
085550.325 01 0.981
085550.325 02 2.996
085550.326 03 0.760
085550.406 01 0.981
085550.406 02 2.996
085550.406 03 0.760
085550.486 01 0.981
085550.486 02 3.424
085550.486 03 0.760
085550.566 01 0.981
085550.566 02 3.424
085550.566 03 0.760
085550.646 01 0.981
085550.646 02 2.996
085550.646 03 0.760
085550.726 01 0.981
085550.726 02 3.852
085550.726 03 0.760
085550.807 01 0.981
085550.807 02 3.424
085550.807 03 0.760
085550.887 01 0.981
085550.887 02 3.424
085550.887 03 0.760
085550.968 01 0.981
085550.968 02 2.996
085550.968 03 0.760
085551.048 01 0.981
085551.048 02 3.424
085551.048 03 0.760
085551.128 01 0.981
085551.128 02 3.424
085551.128 03 0.760
085551.208 01 0.981
085551.209 02 3.424
085551.209 03 0.760
085551.289 01 0.981
085551.289 02 3.424
085551.289 03 0.760
085551.369 01 0.981
085551.369 02 3.424
085551.369 03 0.760
085551.449 01 0.981
085551.449 02 3.424
085551.449 03 0.760
085551.530 01 0.981
085551.530 02 3.424
085551.530 03 0.760
085551.610 01 0.981
085551.610 02 3.424
085551.610 03 0.760
085551.690 01 0.981
085551.690 02 3.424
085551.690 03 0.760
085551.771 01 0.981
085551.771 02 3.424
085551.771 03 0.760
085551.851 01 0.981
085551.851 02 3.424
085551.851 03 0.760
085551.931 01 0.981
085551.931 02 3.852
085551.931 03 0.608
085552.011 01 0.981
085552.011 02 3.852
085552.011 03 0.760
085552.091 01 0.981
085552.091 02 3.852
085552.091 03 0.760
085552.171 01 0.981
085552.171 02 3.424
085552.171 03 0.760
085552.252 01 0.981
085552.252 02 2.568
085552.252 03 0.760
085552.332 01 0.981
085552.332 02 3.852
085552.332 03 0.760
085552.412 01 0.981
085552.412 02 2.996
085552.412 03 0.760
085552.493 01 0.981
085552.493 02 3.852
085552.493 03 0.760
085552.573 01 0.981
085552.573 02 3.424
085552.573 03 0.760
085552.653 01 0.981
085552.653 02 3.852
085552.653 03 0.760
085552.734 01 0.981
085552.734 02 3.424
085552.734 03 0.760
085552.813 01 0.981
085552.813 02 3.424
085552.813 03 0.760
085552.893 01 0.981
085552.893 02 3.424
085552.893 03 0.760
085552.973 01 0.981
085552.973 02 3.424
085552.973 03 0.760
085553.053 01 0.981
085553.053 02 3.424
085553.053 03 0.760
085553.133 01 0.981
085553.134 02 3.852
085553.134 03 0.760
085553.214 01 0.981
085553.214 02 3.424
085553.214 03 0.760
085553.294 01 0.981
085553.294 02 2.996
085553.294 03 0.760
085553.374 01 0.981
085553.375 02 3.852
085553.375 03 0.760
085553.454 01 0.981
085553.455 02 3.424
085553.455 03 0.760
085553.534 01 0.981
085553.534 02 3.424
085553.534 03 0.760
085553.614 01 0.981
085553.614 02 3.424
085553.614 03 0.760
085553.694 01 0.981
085553.694 02 2.996
085553.695 03 0.760
085553.775 01 0.981
085553.775 02 2.996
085553.775 03 0.760
085553.855 01 0.981
085553.855 02 2.996
085553.856 03 0.760
085553.936 01 0.981
085553.936 02 3.424
085553.936 03 0.760
085554.016 01 0.981
085554.016 02 3.424
085554.016 03 0.760
085554.096 01 0.981
085554.096 02 2.996
085554.096 03 0.760
085554.176 01 0.981
085554.177 02 3.852
085554.177 03 0.760
085554.256 01 0.981
085554.256 02 3.424
085554.256 03 0.760
085554.336 01 0.981
085554.336 02 3.424
085554.336 03 0.760
085554.416 01 0.981
085554.416 02 3.424
085554.416 03 0.760
085554.496 01 0.981
085554.496 02 3.852
085554.496 03 0.760
085554.576 01 0.981
085554.576 02 3.424
085554.576 03 0.760
085554.657 01 0.981
085554.657 02 3.424
085554.657 03 0.760
085554.737 01 0.981
085554.737 02 2.996
085554.737 03 0.760
085554.818 01 0.981
085554.818 02 3.424
085554.818 03 0.760
085554.897 01 0.981
085554.897 02 3.424
085554.897 03 0.760
085554.977 01 0.981
085554.977 02 3.424
085554.977 03 0.760
085555.058 01 0.981
085555.058 02 2.996
085555.058 03 0.608
085555.138 01 0.981
085555.138 02 3.424
085555.138 03 0.608
085555.218 01 0.981
085555.218 02 3.852
085555.218 03 0.760
085555.298 01 0.981
085555.299 02 3.424
085555.299 03 0.760
085555.379 01 0.981
085555.379 02 3.852
085555.379 03 0.760
085555.459 01 0.981
085555.459 02 3.424
085555.459 03 0.760
085555.539 01 0.981
085555.539 02 3.424
085555.539 03 0.760
085555.620 01 0.981
085555.620 02 3.424
085555.620 03 0.760
085555.700 01 0.981
085555.700 02 2.996
085555.700 03 0.760
085555.780 01 0.981
085555.780 02 2.996
085555.780 03 0.760
085555.861 01 0.981
085555.861 02 2.996
085555.861 03 0.760
085555.941 01 0.981
085555.941 02 3.424
085555.941 03 0.760
085556.021 01 0.981
085556.021 02 2.996
085556.021 03 0.760
085556.101 01 0.981
085556.102 02 3.424
085556.102 03 0.760
085556.181 01 0.981
085556.181 02 3.424
085556.181 03 0.760
085556.261 01 0.981
085556.261 02 2.996
085556.261 03 0.760
085556.341 01 0.981
085556.342 02 3.424
085556.342 03 0.760
085556.422 01 0.981
085556.422 02 2.568
085556.422 03 0.760
085556.502 01 0.981
085556.502 02 3.424
085556.502 03 0.912
085556.582 01 0.981
085556.582 02 3.424
085556.582 03 0.760
085556.663 01 0.981
085556.663 02 2.996
085556.663 03 0.760
085556.743 01 0.981
085556.743 02 3.424
085556.743 03 0.760
085556.823 01 0.981
085556.823 02 3.424
085556.823 03 0.760
085556.904 01 0.981
085556.904 02 3.424
085556.904 03 0.760
085556.984 01 0.981
085556.984 02 3.424
085556.984 03 0.760
085557.065 01 0.981
085557.065 02 3.424
085557.065 03 0.760
085557.144 01 0.981
085557.144 02 2.996
085557.144 03 0.760
085557.224 01 0.981
085557.224 02 3.424
085557.224 03 0.760
085557.304 01 0.981
085557.304 02 3.424
085557.304 03 0.760
085557.384 01 0.981
085557.385 02 3.424
085557.385 03 0.760
085557.465 01 0.981
085557.465 02 3.424
085557.465 03 0.760
085557.545 01 0.981
085557.545 02 3.424
085557.545 03 0.760
085557.625 01 0.981
085557.625 02 3.424
085557.625 03 0.760
085557.706 01 0.981
085557.706 02 3.424
085557.706 03 0.760
085557.786 01 0.981
085557.786 02 2.568
085557.786 03 0.760
085557.867 01 0.981
085557.867 02 2.996
085557.867 03 0.760
085557.947 01 0.981
085557.947 02 3.424
085557.948 03 0.760
085558.028 01 0.981
085558.028 02 2.996
085558.028 03 0.760
085558.108 01 0.981
085558.108 02 2.996
085558.108 03 0.760
085558.189 01 0.981
085558.189 02 3.852
085558.189 03 0.760
085558.269 01 0.981
085558.269 02 2.996
085558.269 03 0.760
085558.349 01 0.981
085558.349 02 3.424
085558.349 03 0.760
085558.430 01 0.981
085558.430 02 3.424
085558.430 03 0.760
085558.510 01 0.981
085558.510 02 2.996
085558.511 03 0.760
085558.591 01 0.981
085558.591 02 3.424
085558.591 03 0.760
085558.671 01 0.981
085558.671 02 3.424
085558.671 03 0.760
085558.751 01 0.981
085558.751 02 3.852
085558.751 03 0.760
085558.831 01 0.981
085558.831 02 3.852
085558.832 03 0.760
085558.912 01 0.981
085558.912 02 3.424
085558.912 03 0.760
085558.992 01 0.981
085558.992 02 2.996
085558.992 03 0.760
085559.072 01 0.981
085559.072 02 3.424
085559.072 03 0.760
085559.152 01 0.981
085559.152 02 3.424
085559.152 03 0.760
085559.233 01 0.981
085559.233 02 2.996
085559.233 03 0.760
085559.313 01 0.981
085559.313 02 2.996
085559.313 03 0.760
085559.393 01 0.981
085559.393 02 3.852
085559.393 03 0.760
085559.473 01 0.981
085559.474 02 2.996
085559.474 03 0.760
085559.554 01 0.981
085559.554 02 3.424
085559.554 03 0.760
085559.634 01 0.981
085559.634 02 3.424
085559.634 03 0.760
085559.715 01 0.981
085559.715 02 3.424
085559.715 03 0.760
085559.795 01 0.981
085559.795 02 3.424
085559.795 03 0.760
085559.875 01 0.981
085559.876 02 2.996
085559.876 03 0.760
085559.955 01 0.981
085559.955 02 3.424
085559.955 03 0.760
085600.036 01 0.981
085600.036 02 2.996
085600.036 03 0.760
085600.116 01 0.981
085600.116 02 3.424
085600.116 03 0.760
085600.197 01 0.981
085600.197 02 3.424
085600.197 03 0.760
085600.276 01 0.981
085600.276 02 2.568
085600.276 03 0.760
085600.357 01 0.981
085600.357 02 2.996
085600.357 03 0.760
085600.436 01 0.981
085600.436 02 3.424
085600.436 03 0.760
085600.516 01 0.981
085600.516 02 2.996
085600.516 03 0.760
085600.597 01 0.981
085600.597 02 3.424
085600.597 03 0.760
085600.676 01 0.981
085600.676 02 2.996
085600.676 03 0.760
085600.756 01 0.981
085600.756 02 3.852
085600.756 03 0.760
085600.837 01 0.981
085600.837 02 2.996
085600.837 03 0.760
085600.916 01 0.981
085600.916 02 3.424
085600.916 03 0.760
085600.996 01 0.981
085600.996 02 3.424
085600.996 03 0.760
085601.076 01 0.981
085601.076 02 3.424
085601.076 03 0.760
085601.156 01 0.981
085601.156 02 3.424
085601.156 03 0.760
085601.237 01 0.981
085601.237 02 3.424
085601.237 03 0.760
085601.316 01 0.981
085601.316 02 3.424
085601.316 03 0.760
085601.397 01 0.981
085601.397 02 3.424
085601.397 03 0.760
085601.477 01 0.981
085601.477 02 2.996
085601.477 03 0.760
085601.557 01 0.981
085601.557 02 2.996
085601.558 03 0.760
085601.638 01 0.981
085601.638 02 3.424
085601.638 03 0.760
085601.718 01 0.981
085601.718 02 2.996
085601.718 03 0.760
085601.798 01 0.981
085601.798 02 2.996
085601.798 03 0.760
085601.879 01 0.981
085601.879 02 3.424
085601.879 03 0.760
085601.959 01 0.981
085601.959 02 2.996
085601.959 03 0.760
085602.039 01 0.981
085602.039 02 3.852
085602.039 03 0.760
085602.119 01 0.981
085602.119 02 2.568
085602.119 03 0.760
085602.199 01 0.981
085602.199 02 3.852
085602.200 03 0.760
085602.279 01 0.981
085602.279 02 3.424
085602.279 03 0.760
085602.359 01 0.981
085602.359 02 3.424
085602.360 03 0.760
085602.439 01 0.981
085602.439 02 2.996
085602.439 03 0.760
085602.519 01 0.981
085602.519 02 3.424
085602.519 03 0.760
085602.599 01 0.981
085602.600 02 3.424
085602.600 03 0.760
085602.680 01 0.981
085602.680 02 3.424
085602.680 03 0.760
085602.761 01 0.981
085602.761 02 2.996
085602.761 03 0.760
085602.839 01 0.981
085602.839 02 3.424
085602.840 03 0.760
085602.920 01 0.981
085602.920 02 3.424
085602.920 03 0.760
085603.000 01 0.981
085603.000 02 3.424
085603.000 03 0.760
085603.080 01 0.981
085603.081 02 3.424
085603.081 03 0.760
085603.160 01 0.981
085603.160 02 3.424
085603.160 03 0.760
085603.241 01 0.981
085603.241 02 3.424
085603.241 03 0.760
085603.321 01 0.981
085603.321 02 3.424
085603.321 03 0.760
085603.401 01 0.981
085603.401 02 2.996
085603.401 03 0.760
085603.481 01 0.981
085603.481 02 3.852
085603.481 03 0.760
085603.562 01 0.981
085603.562 02 3.424
085603.562 03 0.760
085603.642 01 0.981
085603.642 02 2.568
085603.642 03 0.760
085603.723 01 0.981
085603.723 02 3.424
085603.723 03 0.760
085603.803 01 0.981
085603.803 02 2.996
085603.803 03 0.760
085603.883 01 0.981
085603.883 02 3.424
085603.883 03 0.760
085603.963 01 0.981
085603.963 02 3.852
085603.963 03 0.760
085604.044 01 0.981
085604.044 02 3.424
085604.044 03 0.760
085604.123 01 0.981
085604.123 02 2.996
085604.123 03 0.760
085604.203 01 0.981
085604.203 02 3.424
085604.203 03 0.760
085604.284 01 0.981
085604.284 02 3.424
085604.284 03 0.760
085604.364 01 0.981
085604.364 02 2.996
085604.364 03 0.760
085604.444 01 0.981
085604.444 02 3.424
085604.444 03 0.760
085604.525 01 0.981
085604.525 02 3.424
085604.525 03 0.760
085604.603 01 0.981
085604.604 02 3.424
085604.604 03 0.760
085604.684 01 0.981
085604.684 02 3.852
085604.684 03 0.760
085604.764 01 0.981
085604.764 02 2.996
085604.765 03 0.760
085604.845 01 0.981
085604.845 02 3.424
085604.845 03 0.760
085604.925 01 0.981
085604.925 02 2.996
085604.925 03 0.760
085605.005 01 0.981
085605.005 02 3.424
085605.005 03 0.760
085605.085 01 0.981
085605.085 02 2.996
085605.086 03 0.760
085605.165 01 0.981
085605.165 02 2.996
085605.165 03 0.760
085605.245 01 0.981
085605.245 02 2.996
085605.245 03 0.760
085605.325 01 0.981
085605.325 02 3.424
085605.325 03 0.760
085605.406 01 0.981
085605.406 02 3.852
085605.406 03 0.760
085605.486 01 0.981
085605.486 02 3.424
085605.486 03 0.760
085605.566 01 0.981
085605.566 02 3.852
085605.566 03 0.912
085605.646 01 0.981
085605.646 02 3.424
085605.647 03 0.760
085605.727 01 0.981
085605.727 02 3.424
085605.727 03 0.760
085605.807 01 0.981
085605.807 02 2.996
085605.807 03 0.760
085605.887 01 0.981
085605.888 02 2.996
085605.888 03 0.760
085605.967 01 0.981
085605.967 02 3.424
085605.967 03 0.760
085606.047 01 0.981
085606.047 02 2.996
085606.047 03 0.760
085606.128 01 0.981
085606.128 02 3.852
085606.128 03 0.760
085606.207 01 0.981
085606.207 02 2.996
085606.207 03 0.760
085606.287 01 0.981
085606.288 02 2.568
085606.288 03 0.760
085606.368 01 0.981
085606.368 02 3.424
085606.368 03 0.760
085606.448 01 0.981
085606.448 02 3.424
085606.448 03 0.760
085606.528 01 0.981
085606.528 02 3.424
085606.528 03 0.760
085606.609 01 0.981
085606.609 02 3.424
085606.609 03 0.760
085606.689 01 0.981
085606.689 02 3.424
085606.689 03 0.760
085606.769 01 0.981
085606.770 02 2.996
085606.770 03 0.760
085606.849 01 0.981
085606.849 02 2.996
085606.849 03 0.760
085606.929 01 0.981
085606.929 02 2.996
085606.929 03 0.760
085607.010 01 0.981
085607.010 02 2.996
085607.010 03 0.760
085607.090 01 0.981
085607.090 02 2.996
085607.090 03 0.760
085607.170 01 0.981
085607.170 02 3.424
085607.170 03 0.760
085607.250 01 0.981
085607.251 02 2.996
085607.251 03 0.760
085607.330 01 0.981
085607.330 02 2.996
085607.330 03 0.760
085607.411 01 0.981
085607.411 02 3.424
085607.411 03 0.760
085607.491 01 0.981
085607.491 02 3.424
085607.491 03 0.760
085607.571 01 0.981
085607.571 02 2.996
085607.571 03 0.608
085607.651 01 0.981
085607.651 02 3.424
085607.651 03 0.608
085607.731 01 0.981
085607.731 02 3.424
085607.731 03 0.760
085607.811 01 0.981
085607.811 02 3.424
085607.811 03 0.760
085607.891 01 0.981
085607.891 02 3.424
085607.891 03 0.608
085607.972 01 0.981
085607.972 02 3.852
085607.972 03 0.760
085608.051 01 0.981
085608.051 02 3.852
085608.051 03 0.760
085608.131 01 0.981
085608.131 02 3.424
085608.131 03 0.760
085608.211 01 0.981
085608.212 02 2.996
085608.212 03 0.760
085608.292 01 0.981
085608.292 02 2.996
085608.292 03 0.760
085608.373 01 0.981
085608.373 02 3.424
085608.373 03 0.760
085608.453 01 0.981
085608.453 02 3.424
085608.453 03 0.760
085608.533 01 0.981
085608.533 02 3.424
085608.533 03 0.760
085608.614 01 0.981
085608.614 02 3.424
085608.614 03 0.760
085608.694 01 0.981
085608.694 02 3.424
085608.694 03 0.760
085608.774 01 0.981
085608.775 02 2.996
085608.775 03 0.760
085608.855 01 0.981
085608.855 02 2.996
085608.855 03 0.760
085608.935 01 0.981
085608.935 02 3.424
085608.935 03 0.760
085609.015 01 0.981
085609.015 02 3.852
